iter	Passed	Remaining
1752	1079	1075
1753	1080	1075
1754	1080	1074
1755	1081	1073
1756	1081	1073
1757	1082	1072
1758	1083	1072
1759	1083	1071
1760	1084	1070
1761	1084	1070
1762	1085	1069
1763	1085	1068
1764	1086	1067
1765	1086	1067
1766	1087	1066
1767	1087	1065
1768	1087	1064
1769	1088	1063
1770	1088	1063
1771	1089	1062
1772	1089	1061
1773	1090	1060
1774	1091	1060
1775	1091	1059
1776	1092	1058
1777	1092	1058
1778	1093	1057
1779	1093	1057
1780	1094	1056
1781	1095	1055
1782	1095	1055
1783	1096	1054
1784	1096	1053
1785	1097	1053
1786	1097	1052
1787	1098	1051
1788	1098	1050
1789	1099	1049
1790	1099	1049
1791	1100	1048
1792	1100	1047
1793	1101	1047
1794	1101	1046
1795	1102	1045
1796	1102	1045
1797	1103	1044
1798	1103	1043
1799	1104	1043
1800	1105	1042
1801	1105	1041
1802	1106	1041
1803	1106	1040
1804	1107	1039
1805	1107	1039
1806	1108	1038
1807	1109	1037
1808	1109	1037
1809	1109	1036
1810	1110	1035
1811	1111	1035
1812	1111	1034
1813	1112	1033
1814	1112	1033
1815	1113	1032
1816	1114	1031
1817	1114	1031
1818	1114	1030
1819	1115	1029
1820	1115	1028
1821	1116	1028
1822	1116	1027
1823	1117	1026
1824	1117	1025
1825	1118	1025
1826	1118	1024
1827	1119	1023
1828	1120	1023
1829	1120	1022
1830	1121	1021
1831	1121	1021
1832	1122	1020
1833	1123	1020
1834	1123	1019
1835	1123	1018
1836	1124	1017
1837	1124	1017
1838	1125	1016
1839	1125	1015
1840	1126	1014
