Index,TE ,C,Cr,W,Si,Mn,V,Ta,Zr,Y,Ti,N,NT ,Nt ,TT ,Tt ,Ttest 
123,27.31,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0,0.0157,1050,30,750,90,650
239,14.7,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0,0,0.002,0.015,1050,60,780,30,300
272,18.87,0.1,9,1.5,0,0.45,0.2,0.15,0,0.2,0,0,980,30,760,90,500
54,28.36,0.12,8.84,2.05,0.77,0.51,0.24,0.11,0,0,0,0,1050,60,750,120,500
248,21,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0,0,0.002,0.015,1050,60,780,30,600
269,22,0.089,7.86,1.99,0.098,0.077,0.19,0.019,0,0,0.003,0.0073,1040,40,750,60,25
233,20.8,0.089,8.97,1.96,0.051,0.5,0.2,0.098,0,0,0,0.0277,1050,60,780,30,25
85,13,0.11,9.2,1.5,0.05,0.45,0.22,0.14,0.003,0.005,0,0.0034,1050,30,750,90,300
161,22.4,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.05,0.0029,1050,30,750,90,500
106,11.6,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0,0.046,0,0.0153,1050,30,650,90,500
178,14.85,0.11,9.2,1.51,0.06,0.45,0.22,0.15,0,0.015,0.039,0,1050,30,650,90,300
242,14.8,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0,0,0.002,0.015,1050,60,780,30,400
129,18,0.12,8.95,2.01,0.23,0.51,0.24,0,0,0,0.01,0,1040,60,760,60,25
262,15.3,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0,0,0.001,0.0098,1040,40,750,60,350
